date,open,high,low,close,volume
2021-01-04,61.183458,68.35713752,60.56514898,66.93276072,58950161
2021-01-05,66.686732,71.61701806,65.39508122,71.1864678,54530597
2021-01-06,71.12819784,71.92455396,68.629064,70.0210686,43465214
2021-01-07,70.1181852,73.91220704,69.3412524,72.85039888,42860254
2021-01-08,75.427226,75.85453904,71.4454454,73.64999222,42675836
2021-01-11,75.94194398,79.31189,74.77330756,76.02934892,53425466
2021-01-12,75.0387596,77.6123495,71.21884,76.71887678,43312458
2021-01-13,77.045836,80.89165336,74.35570618,77.4666746,48034787
2021-01-14,75.103504,76.2203449,71.97634948,72.4975419,44595502
2021-01-15,71.866284,74.10644024,70.085813,72.9021944,37705046
2021-01-18,71.21884,72.513728,70.00811972,71.76593018,26378933
2021-01-19,71.88570732,72.9021944,69.13407032,69.9886964,27625013
2021-01-20,71.1864678,73.2582886,70.57463322,71.866284,38140108
2021-01-21,71.21884,77.5637912,70.18616682,76.24300544,58570987
2021-01-22,76.30774984,78.87810252,74.94488022,78.63854824,42388678
2021-01-25,79.797473,85.1226999,79.31189,84.16772,55938894
2021-01-26,83.196554,85.00615998,81.25098478,82.29660684,39455544
2021-01-27,80.9952444,83.98643568,75.912809,83.196554,52135100
2021-01-28,79.62590034,81.739805,78.65797156,79.10470792,32646175
2021-01-29,80.606778,81.06970046,76.883975,79.959334,33598269
2021-02-01,79.31189,80.97258386,77.369558,79.92372458,26379450
2021-02-02,81.577944,86.757496,81.092361,86.595635,47109997
2021-02-03,86.7898682,88.49588314,84.2648366,85.138886,38402952
2021-02-04,83.520276,85.75072058,82.65917548,84.1353478,31035090
2021-02-05,84.815164,86.84813816,80.121195,80.606778,48055051
2021-02-08,80.60354078,81.89519156,77.69651722,80.9952444,37246177
2021-02-09,81.9340382,83.85047244,80.121195,83.196554,37495428
2021-02-10,84.491442,87.61859652,81.901666,86.4175879,41893871
2021-02-18,87.03589692,87.03589692,82.65593826,83.84076078,47264558
2021-02-19,82.5167378,83.41021052,79.54820706,83.3098567,38258702
2021-02-22,83.0670652,83.08648852,77.5152329,77.53789344,42713093
2021-02-23,74.32333398,76.08114444,72.1576338,72.83745,47651022
2021-02-24,72.83745,73.99961198,65.9097992,67.65466078,67648518
2021-02-25,69.84949594,69.8753937,66.6219876,67.7388285,36953222
2021-02-26,63.611373,66.039288,62.802068,63.86063894,50361602
2021-03-01,65.068122,68.30210478,63.935095,68.2729698,44429351
2021-03-02,69.4869273,69.8592076,66.43422884,68.4348308,38792835
2021-03-03,66.36301,68.0787366,65.38213234,67.9006895,26306180
2021-03-04,66.36301,66.3953822,63.8703506,64.258817,34684991
2021-03-05,60.65579114,64.58577622,60.27056196,63.56928914,32531909
2021-03-08,63.56928914,63.88006226,57.21138906,57.21138906,59132823
2021-03-09,55.81291002,57.8167492,52.45267566,55.25287096,59920495
2021-03-10,58.26996,58.87855736,56.90385316,57.36030118,43150717
2021-03-11,57.2826079,59.88857,56.3600002,59.23141434,36782790
2021-03-12,60.26732474,60.85649878,57.9138658,58.81381296,30184822
2021-03-15,57.8005631,58.593682,55.680184,56.41179572,29560239
2021-03-16,57.48655276,57.9786102,56.12368314,57.12722134,19705640
2021-03-17,56.33410244,58.26024834,55.51184856,57.25994736,21370528
2021-03-18,57.87825638,58.47390486,57.38943616,57.8005631,20106437
2021-03-19,56.003906,56.77112714,54.92267452,55.4050203,25822722
2021-03-22,55.78701226,56.80673656,55.03597722,56.2628836,18568291
2021-03-23,56.9103276,57.03334196,53.8349686,54.69930634,22664897
2021-03-24,54.38205878,54.78671128,52.442964,52.68251828,24826930
2021-03-25,50.824354,52.9123609,50.3711432,52.1839864,25619064
2021-03-26,52.76992322,55.680184,52.7343138,55.35322478,32853032
2021-03-29,55.03597722,55.18812656,53.3493856,54.4176682,23472864
2021-03-30,52.119242,54.709018,51.5041702,54.709018,33893090
2021-03-31,54.77699962,55.88736608,52.62424832,53.25550622,27015303
2021-04-01,54.385296,55.6478118,54.06481122,54.73167854,29995780
2021-04-02,55.35322478,57.6872604,54.57305476,56.93298814,34953200
2021-04-06,57.2340496,58.02393128,55.9391616,57.00420698,25590985
2021-04-07,57.3473523,57.64841376,54.870879,55.35322478,28170350
2021-04-08,54.709018,55.518323,54.10042064,55.18812656,16004306
2021-04-09,55.6478118,55.7125562,53.737852,53.97093184,20499577
2021-04-12,53.97416906,54.83526958,52.6371972,52.91559812,20126800
2021-04-13,52.92207256,54.26551886,52.92207256,53.09364522,15857894
2021-04-14,54.061574,55.356462,54.061574,55.3402759,29847317
2021-04-15,54.547157,54.5957153,52.928547,53.575991,24991213
2021-04-16,53.5436188,53.8673408,51.90234826,53.5112466,23459944
2021-04-19,53.41413,57.298794,53.14867796,56.9912581,50735050
2021-04-20,56.65135,56.65135,54.96152116,55.43415528,37567703
2021-04-21,54.709018,55.22373598,54.11660674,54.57629198,23048888
2021-04-22,55.03274,55.60896516,54.13279284,54.61513862,19750844
2021-04-23,54.11984396,55.47947636,53.82525694,54.7899485,22882799
2021-04-26,55.03274,56.003906,54.1425045,54.223435,31951410
2021-04-27,53.737852,54.1910628,52.8961748,53.39470668,25563921
2021-04-28,53.36880892,54.56010588,52.75373712,53.575991,21841198
2021-04-29,52.766686,53.39146946,52.5077084,52.7504999,27585404
2021-04-30,52.27786578,52.5077084,50.73047462,51.33259754,35989914
2021-05-06,50.824354,50.824354,48.5583,48.5583,42315808
2021-05-07,47.94970264,48.54535112,46.41849758,46.5997819,37798038
2021-05-10,46.5997819,48.0241587,45.78723968,47.587134,26073875
2021-05-11,46.5188514,48.15688472,45.63509034,47.44469632,26963996
2021-05-12,47.99502372,50.17691,47.99502372,49.76578306,38465914
2021-05-13,48.8010915,48.882022,48.09214032,48.23134078,21269609
2021-05-14,47.8784838,49.8855602,47.36376582,49.70103866,30027866
2021-05-17,50.31611046,52.08039536,49.9988629,51.72430116,36300256
2021-05-18,51.79552,52.3782196,50.78550736,51.3746814,19495212
2021-05-19,51.7631478,56.327628,51.75667336,55.93268716,59649087
2021-05-20,55.03274,57.48007832,54.7413902,55.98448268,49988848
2021-05-21,56.33086522,57.61927878,55.0651122,56.0686504,33496551
2021-05-24,55.65104902,56.813211,55.02626556,56.15605534,27172287
2021-05-25,56.65135,57.622516,55.9067894,57.14340744,33152287
2021-05-26,57.622516,59.75260676,56.975072,57.03010474,34557799
2021-05-27,57.946238,58.16636896,56.489489,57.4444689,23402610
2021-05-28,57.4444689,59.88857,56.99773254,58.81381296,37119487
2021-05-31,56.73551772,57.98184742,55.09100996,57.8491214,43755316
2021-06-01,57.85883306,61.7985298,57.85883306,61.33237012,51360412
2021-06-02,61.50718,62.1060657,59.9533144,60.374153,29434964
2021-06-03,60.4065252,60.697875,58.32822996,59.5324758,25080057
2021-06-04,58.79115242,62.154624,58.43829544,61.3129468,31984839
2021-06-07,61.830902,62.43626214,60.536014,61.6204827,25451802
2021-06-08,62.802068,66.5572432,62.5592765,65.65405882,55923856
2021-06-09,65.6831938,65.877427,63.77970844,65.391844,31655582
2021-06-10,65.4080301,69.9401381,65.068122,69.31211742,44100032
2021-06-11,69.3736246,74.4398739,68.65496176,73.49136844,54008511
2021-06-15,74.95459188,76.9810916,72.79536614,75.20709504,51810075
2021-06-16,73.161172,74.99343852,68.19527652,68.305342,61817590
2021-06-17,68.29239312,75.1358762,68.25030926,75.1358762,51997758
2021-06-18,76.398392,81.68153504,75.9613673,79.31189,57189601
2021-06-21,78.94932136,80.78806232,75.14558786,78.52848276,43052635
2021-06-22,78.664446,79.959334,76.398392,77.00698936,31642808
2021-06-23,75.427226,80.8657556,75.265365,78.7615626,39450060
2021-06-24,78.988168,81.53586014,77.75154996,79.27628058,31228504
2021-06-25,79.959334,80.49671252,77.045836,79.30865278,29650236
2021-06-28,79.30865278,82.54911,78.83278144,82.10561086,34727198
2021-06-29,83.3260428,84.0382312,80.9305,81.9987826,30625754
2021-06-30,80.9305,83.034693,79.635612,81.254222,28540731
2021-07-01,81.254222,81.739805,76.2689032,76.5926252,42260287
2021-07-02,75.427226,78.826307,74.09672858,77.38250688,37426013
2021-07-05,76.41134088,80.9305,76.25919154,80.7848251,32490116
2021-07-06,82.54911,84.49791644,78.017002,81.092361,51791670
2021-07-07,78.988168,83.7145092,77.97815536,82.57824498,38638656
2021-07-08,81.901666,84.66625188,81.29306864,81.56499512,39390995
2021-07-09,81.21537536,82.54587278,78.30187736,80.54850804,36494699
2021-07-12,81.9987826,88.34697102,81.416083,86.26543856,56005708
2021-07-13,86.26867578,87.31753506,84.23893884,85.8187022,27731391
2021-07-14,84.491442,84.491442,79.31189,79.40576938,61271686
