date,open,high,low,close,volume
2021-01-04,184.2958069,211.57735039,184.2958069,207.9696609,22480807
2021-01-05,203.286355,207.8152662,198.65966049,206.888898,22745201
2021-01-06,209.976792,214.093984,201.23290549,209.34377373,18668114
2021-01-07,206.36910251,213.579335,204.25389512,212.66840627,17389487
2021-01-08,215.637931,218.72067851,204.5215126,208.1755205,21006685
2021-01-11,210.94433212,210.94433212,198.654514,200.71311,23005038
2021-01-12,198.3971895,208.1240556,195.56662,206.46173933,16559671
2021-01-13,205.8596,211.2634145,191.95378402,198.139865,27261967
2021-01-14,193.0963048,197.625216,189.40112498,189.91062749,19606569
2021-01-15,189.38568551,197.61492302,187.846885,195.84967695,19822928
2021-01-18,193.88886426,201.6394782,193.38965473,197.5737511,14201178
2021-01-19,197.625216,198.654514,187.61529295,188.41814539,16286661
2021-01-20,192.3757962,202.45262362,190.88846059,201.4336186,21341613
2021-01-21,199.169163,205.344951,195.56662,201.3821537,17479166
2021-01-22,201.4850835,211.15019172,201.4850835,209.976792,19044156
2021-01-25,209.1018887,215.29826266,201.91738866,204.28992055,21741425
2021-01-26,204.21786969,204.21786969,197.50170024,198.3971895,15104374
2021-01-27,201.742408,202.3599868,191.449428,200.98072748,14838511
2021-01-28,195.56662,197.11571349,189.390832,190.3686651,18182027
2021-01-29,193.51317049,194.022673,176.29816144,182.24235739,27601326
2021-02-01,181.671097,183.6782281,178.1714838,180.29698417,17525081
2021-02-02,181.16159449,190.41498351,173.62713313,189.2879022,25086475
2021-02-03,195.051971,199.45736644,193.01910745,196.07097602,21107294
2021-02-04,198.09354659,202.6687762,195.3092955,199.9411365,21630174
2021-02-05,203.286355,204.31050651,191.88687965,192.19566905,18411695
2021-02-08,192.993375,208.3299152,191.96922349,207.918196,24402658
2021-02-09,211.6236688,213.579335,206.2713192,211.1090198,16203746
2021-02-10,213.05953951,214.4027734,208.947494,212.37505634,16282957
2021-02-18,217.181878,217.181878,199.10740512,204.315653,23824929
2021-02-19,200.71311,203.801004,192.5816558,199.4264875,18690354
2021-02-22,199.4264875,203.6980742,192.9419101,192.993375,16720351
2021-02-23,190.42013,193.78593446,185.72653112,193.78593446,13604746
2021-02-24,192.993375,194.537322,174.6718706,178.583203,30272084
2021-02-25,182.10854865,182.10854865,172.407415,173.4881779,24575702
2021-02-26,166.231627,171.378117,163.55030571,165.83534727,22950635
2021-03-01,170.61128999,177.87298738,168.94897372,177.3480454,20539402
2021-03-02,181.671097,181.7740268,175.52618794,179.9212904,15281131
2021-03-03,178.09428645,179.93672987,175.16593364,179.93672987,10464433
2021-03-04,177.553905,177.553905,166.18530859,167.55427493,18103403
2021-03-05,161.09028349,168.22846512,158.68172617,164.68768,17307341
2021-03-08,166.231627,172.26331328,154.84759112,156.967945,21295514
2021-03-09,154.3947,159.7985145,148.733561,154.3947,27357719
2021-03-10,162.629084,165.86107972,161.085137,161.8571105,23763768
2021-03-11,162.629084,171.62514852,160.2102337,170.49292072,20964281
2021-03-12,173.39039459,177.553905,170.5032137,175.73204754,18952041
2021-03-15,174.98066,174.98066,157.997243,160.7248827,23040352
2021-03-16,163.143733,167.25577851,161.3424615,166.231627,13712397
2021-03-17,163.59662412,173.0249938,161.1366019,171.378117,14672578
2021-03-18,171.892766,176.58121839,171.64058799,172.8191342,11366956
2021-03-19,167.260925,171.37297051,160.055839,162.8864085,18971590
2021-03-22,164.173031,165.202329,153.82343961,158.4089622,23171883
2021-03-23,156.967945,159.87056536,154.45645788,156.40697759,15116923
2021-03-24,156.967945,157.0194099,146.674965,148.62548471,25208186
2021-03-25,144.36419099,150.97228415,144.12745245,150.04591595,18439889
2021-03-26,151.821455,161.62551845,150.792157,161.40421938,23710285
2021-03-29,161.3424615,164.56931073,156.97309149,160.3646284,15563243
2021-03-30,160.36977489,165.19203602,158.511892,164.16273802,12640386
2021-03-31,164.11641961,167.85791784,161.085137,165.80446833,16054553
2021-04-01,166.6433462,172.65959301,166.3860217,169.82902351,11333813
2021-04-02,171.35238455,173.01470082,168.22846512,171.0693276,9262891
2021-04-06,172.407415,173.951362,164.21934941,167.6726442,10463817
2021-04-07,171.33179859,171.33179859,160.64768535,164.68768,13393147
2021-04-08,161.599786,165.54199734,160.055839,164.61048265,7870973
2021-04-09,166.75142249,166.75142249,159.54119,160.570488,9323686
2021-04-12,163.79219074,167.28151096,161.1366019,162.11958149,14059546
2021-04-13,161.2395317,171.378117,161.1366019,167.13740924,14021091
2021-04-14,170.48262774,178.83538101,169.15483332,178.068554,18504345
2021-04-15,174.96007404,175.7526335,171.46560733,173.436713,12474137
2021-04-16,174.98066,175.1865196,167.0550654,171.81042216,11536269
2021-04-19,172.407415,187.5895605,170.52894615,187.332236,20547682
2021-04-20,184.23404902,189.79740471,181.9284215,184.758991,14283434
2021-04-21,180.72414284,184.1928771,178.9949222,183.05550281,12399643
2021-04-22,188.361534,188.6703234,181.99532587,186.48821164,10791346
2021-04-23,186.48821164,191.964077,185.27878649,191.1921035,11536538
