,prob
2022-10-03,0.3360274136066437
2022-10-31,0.040726304054260254
2022-11-29,0.09008046984672546
2022-12-28,0.03054705448448658
2023-01-27,0.4087330102920532
2023-02-27,5.811249138787389e-05
2023-03-27,0.15902003645896912
2023-04-25,0.00023484500707127154
2023-05-23,0.026262452825903893
2023-06-22,0.002352682175114751
2023-07-21,0.4183553159236908
2023-08-18,0.14439259469509125
2023-09-18,0.295227974653244
2023-10-16,0.2253253310918808
2023-11-13,0.8865516185760498
2023-12-12,0.004808664321899414
2024-01-11,0.06466478854417801
2024-02-09,0.0018643793882802129
2024-03-11,0.056181278079748154
2024-04-09,0.2007385939359665
2024-05-07,0.8222828507423401
2024-06-05,0.72173011302948
2024-07-05,0.3512437343597412
2024-08-02,0.9972730278968811
2024-08-30,0.0012891778023913503
2024-09-30,0.053567007184028625
2024-10-28,0.24531866610050201
2024-11-25,0.021483367308974266
2024-12-24,0.12509483098983765
2025-01-27,0.1488659679889679
2025-02-25,0.1006494089961052
2025-03-25,0.03889397531747818
2025-04-23,0.1593364179134369
2025-05-21,0.10014116764068604
2025-06-20,0.034077297896146774
2025-07-21,0.5879817605018616
2025-08-18,0.00036071176873520017
2025-09-16,0.05142248794436455
2025-10-14,0.041116759181022644
2025-11-11,0.12123255431652069
2025-12-10,9.50297326198779e-05
2026-01-09,0.652325451374054
2026-02-09,0.9664182662963867
2026-03-10,0.9987965822219849
2026-04-08,0.008403638377785683
2026-05-06,0.661352813243866
