,prob
2022-11-09,2.178464455937501e-05
2022-12-07,0.15344111621379852
2023-01-05,0.011724764481186867
2023-02-09,0.0631275400519371
2023-03-09,6.101037683947652e-07
2023-04-07,1.9874969225952555e-08
2023-05-10,0.00822947546839714
2023-06-07,1.1977716951605544e-07
2023-07-07,0.07520610839128494
2023-08-04,0.37772950530052185
2023-09-01,0.2195712774991989
2023-10-09,0.10292810201644897
2023-11-06,9.676786021373118e-07
2023-12-04,2.146341104847238e-09
2024-01-02,1.928319215949159e-05
2024-01-30,0.7812298536300659
2024-03-06,0.9875020980834961
2024-04-03,0.00011726681987056509
2024-05-08,2.1185796867939644e-05
2024-06-05,0.27966415882110596
2024-07-04,0.12512418627738953
2024-08-01,0.5576215982437134
2024-08-29,0.011685655452311039
2024-09-30,1.3538923440137296e-06
2024-11-04,1.3894305084249936e-06
2024-12-02,0.09904906898736954
2024-12-30,0.06408656388521194
2025-02-05,0.04285816103219986
2025-03-05,0.0736984983086586
2025-04-02,1.867334162852785e-07
2025-05-06,2.7450440143184096e-07
2025-06-04,1.705303134258429e-06
2025-07-02,0.0008280905312858522
2025-07-30,0.15612030029296875
2025-08-27,0.23431849479675293
2025-09-24,1.2190822928914713e-07
2025-10-30,0.1260947287082672
2025-11-27,0.0028910404071211815
2025-12-25,4.0995573158397747e-07
2026-01-26,0.00011279855971224606
2026-03-03,1.9176219723249233e-07
2026-03-31,0.00037088547833263874
2026-04-29,1.316324755862297e-06
