,prob
2022-10-03,0.5073093771934509
2022-10-31,0.5027533769607544
2022-11-29,0.47579458355903625
2022-12-28,0.50008624792099
2023-01-27,0.5791409611701965
2023-02-27,0.22779224812984467
2023-03-27,0.6221187114715576
2023-04-25,0.43715935945510864
2023-05-23,0.4768194258213043
2023-06-22,0.44992712140083313
2023-07-21,0.47845348715782166
2023-08-18,0.4897412955760956
2023-09-18,0.5047395825386047
2023-10-16,0.4832260012626648
2023-11-13,0.49343395233154297
2023-12-12,0.5863657593727112
2024-01-11,0.5430336594581604
2024-02-09,0.5243211388587952
2024-03-11,0.5369293689727783
2024-04-09,0.522819995880127
2024-05-07,0.5154410600662231
2024-06-05,0.5590499639511108
2024-07-05,0.5244626998901367
2024-08-02,0.5274056792259216
2024-08-30,0.4233437776565552
2024-09-30,0.517084002494812
2024-10-28,0.6682332158088684
2024-11-25,0.48818153142929077
2024-12-24,0.5377737283706665
2025-01-27,0.5487509965896606
2025-02-25,0.715743899345398
2025-03-25,0.5507922172546387
2025-04-23,0.5686438679695129
2025-05-21,0.48115795850753784
2025-06-20,0.4555889070034027
2025-07-21,0.4761711359024048
2025-08-18,0.5008213520050049
2025-09-16,0.49075278639793396
2025-10-14,0.5053141117095947
2025-11-11,0.5353739261627197
2025-12-10,0.45407408475875854
2026-01-09,0.5211513042449951
2026-02-09,0.5165919065475464
2026-03-10,0.5976837277412415
2026-04-08,0.25722283124923706
2026-05-06,0.5194606781005859
