,prob
2022-10-03,0.549200713634491
2022-10-31,0.40729042887687683
2022-11-29,0.5108141303062439
2022-12-28,0.5246759057044983
2023-01-27,0.46805697679519653
2023-02-27,0.9638462066650391
2023-03-27,0.6331837773323059
2023-04-25,0.4489864706993103
2023-05-23,0.33410072326660156
2023-06-22,0.479113906621933
2023-07-21,0.499067485332489
2023-08-18,0.5353602766990662
2023-09-18,0.2809411883354187
2023-10-16,0.60536789894104
2023-11-13,0.5643935799598694
2023-12-12,0.5915248394012451
2024-01-11,0.7236152291297913
2024-02-09,0.3765524625778198
2024-03-11,0.813972532749176
2024-04-09,0.8275589942932129
2024-05-07,0.6982362866401672
2024-06-05,0.6558506488800049
2024-07-05,0.6238954663276672
2024-08-02,0.5236896872520447
2024-08-30,0.21322913467884064
2024-09-30,0.24050235748291016
2024-10-28,0.20978401601314545
2024-11-25,0.11270149052143097
2024-12-24,0.5563889741897583
2025-01-27,0.546322762966156
2025-02-25,0.5708218812942505
2025-03-25,0.963464617729187
2025-04-23,0.8010748028755188
2025-05-21,0.7628290057182312
2025-06-20,0.7849677205085754
2025-07-21,0.7447604537010193
2025-08-18,0.4869372844696045
2025-09-16,0.3239453434944153
2025-10-14,0.5080387592315674
2025-11-11,0.5678462386131287
2025-12-10,0.4730161130428314
2026-01-09,0.4149182438850403
2026-02-09,0.5630727410316467
2026-03-10,0.44924306869506836
2026-04-08,0.5616163015365601
2026-05-06,0.21898387372493744
