,prob
2022-11-01,0.006174467504024506
2022-11-29,3.3564065233804286e-05
2022-12-27,0.01068620290607214
2023-02-01,0.02029445767402649
2023-03-01,7.819196616765112e-05
2023-03-29,0.00015086216444615275
2023-04-27,0.001976802945137024
2023-05-30,0.8501357436180115
2023-06-29,0.0007821296458132565
2023-07-27,0.002468179212883115
2023-08-24,0.00015809983597137034
2023-09-21,6.615483289351687e-05
2023-10-27,0.0005203592590987682
2023-11-24,0.0007843520143069327
2023-12-22,0.00012754190538544208
2024-01-22,0.00010679688421078026
2024-02-27,0.0211526807397604
2024-03-26,0.0009110277751460671
2024-04-25,0.0001415369479218498
2024-05-28,6.130318797659129e-05
2024-06-26,9.243223757948726e-05
2024-07-24,0.000336356955813244
2024-08-21,5.437091749627143e-05
2024-09-20,0.0029939075466245413
2024-10-25,0.018992507830262184
2024-11-22,0.0002654053387232125
2024-12-20,0.8304771184921265
2025-01-20,0.00203635822981596
2025-02-25,0.0005362937808968127
2025-03-25,0.000540376640856266
2025-04-23,0.11933533847332001
2025-05-26,0.020188214257359505
2025-06-24,0.0004882237408310175
2025-07-22,0.005685130599886179
2025-08-19,0.015496524050831795
2025-09-16,0.04628996551036835
2025-10-22,0.003946300595998764
2025-11-19,0.04691853001713753
2025-12-17,0.07509883493185043
2026-01-16,0.01133880764245987
2026-02-13,0.03026699274778366
2026-03-23,0.10701049864292145
2026-04-21,0.527847945690155
2026-05-22,0.00795725453644991
