,prob
2022-11-09,0.477756530046463
2022-12-07,0.5379560589790344
2023-01-05,0.47531381249427795
2023-02-09,0.4906897246837616
2023-03-09,0.4178335964679718
2023-04-07,0.46357887983322144
2023-05-10,0.46906518936157227
2023-06-07,0.46274590492248535
2023-07-07,0.4771748483181
2023-08-04,0.4469463527202606
2023-09-01,0.4344692826271057
2023-10-09,0.4834413230419159
2023-11-06,0.48530659079551697
2023-12-04,0.6177709698677063
2024-01-02,0.48718157410621643
2024-01-30,0.5572390556335449
2024-03-06,0.48314177989959717
2024-04-03,0.4586150050163269
2024-05-08,0.5317093729972839
2024-06-05,0.513958215713501
2024-07-04,0.48506245017051697
2024-08-01,0.6095107793807983
2024-08-29,0.48184093832969666
2024-09-30,0.6867807507514954
2024-11-04,0.4471360146999359
2024-12-02,0.45790594816207886
2024-12-30,0.4390757977962494
2025-02-05,0.5258268117904663
2025-03-05,0.4852233827114105
2025-04-02,0.3712095022201538
2025-05-06,0.47415831685066223
2025-06-04,0.49455660581588745
2025-07-02,0.5082142353057861
2025-07-30,0.4852827787399292
2025-08-27,0.4967162609100342
2025-09-24,0.48409080505371094
2025-10-30,0.5506469011306763
2025-11-27,0.5215544700622559
2025-12-25,0.4835049510002136
2026-01-26,0.457874059677124
2026-03-03,0.48763617873191833
2026-03-31,0.49600186944007874
2026-04-29,0.464984267950058
