seed,sharpe_ratio,annual_return,max_drawdown,win_rate,total_trades
42,4.07,0.7993000000000001,-0.033,0.4,39.0
43,2.01,0.4891,-0.045599999999999995,0.3721,42.0
44,4.01,1.5082,-0.045899999999999996,0.3953,42.0
45,4.51,1.5671000000000002,-0.0277,0.36590000000000006,40.0
46,4.13,1.3905,-0.0495,0.4524,41.0
