,prob
2022-11-01,0.44167575240135193
2022-11-29,0.41236457228660583
2022-12-27,0.37025800347328186
2023-02-01,0.4772897958755493
2023-03-01,0.4625176191329956
2023-03-29,0.46371519565582275
2023-04-27,0.4703330397605896
2023-05-30,0.47796517610549927
2023-06-29,0.4002124071121216
2023-07-27,0.4692186117172241
2023-08-24,0.47037187218666077
2023-09-21,0.4085633456707001
2023-10-27,0.3593995273113251
2023-11-24,0.4780111312866211
2023-12-22,0.4702262580394745
2024-01-22,0.4192953407764435
2024-02-27,0.5178253650665283
2024-03-26,0.4753439128398895
2024-04-25,0.4281545579433441
2024-05-28,0.4799991846084595
2024-06-26,0.33764803409576416
2024-07-24,0.4091188311576843
2024-08-21,0.4300106465816498
2024-09-20,0.47170141339302063
2024-10-25,0.41291144490242004
2024-11-22,0.44805842638015747
2024-12-20,0.43274372816085815
2025-01-20,0.45201829075813293
2025-02-25,0.4699345529079437
2025-03-25,0.43820425868034363
2025-04-23,0.5214712619781494
2025-05-26,0.44806593656539917
2025-06-24,0.46054312586784363
2025-07-22,0.46094438433647156
2025-08-19,0.4631241261959076
2025-09-16,0.4657399356365204
2025-10-22,0.4636179208755493
2025-11-19,0.48729217052459717
2025-12-17,0.4771386981010437
2026-01-16,0.42686620354652405
2026-02-13,0.4451884627342224
2026-03-23,0.5494607090950012
2026-04-21,0.47844862937927246
2026-05-22,0.3992895185947418
