,prob
2022-11-01,0.12639454007148743
2022-11-29,0.1185515895485878
2022-12-27,0.16297592222690582
2023-02-01,0.39385786652565
2023-03-01,0.028123904019594193
2023-03-29,0.016519024968147278
2023-04-27,2.0065601347596385e-05
2023-05-30,0.03721548616886139
2023-06-29,0.07481192797422409
2023-07-27,0.04741032421588898
2023-08-24,0.03128420561552048
2023-09-21,0.017216995358467102
2023-10-27,0.12321139127016068
2023-11-24,0.06933813542127609
2023-12-22,0.4148198366165161
2024-01-22,0.0492013618350029
2024-02-27,0.5901010632514954
2024-03-26,0.08840758353471756
2024-04-25,0.322350412607193
2024-05-28,7.675323286093771e-05
2024-06-26,0.2670336663722992
2024-07-24,0.20707139372825623
2024-08-21,0.24560841917991638
2024-09-20,0.27708813548088074
2024-10-25,0.007275988347828388
2024-11-22,0.002586647868156433
2024-12-20,0.011398338712751865
2025-01-20,0.020838487893342972
2025-02-25,0.004771708976477385
2025-03-25,0.0693473070859909
2025-04-23,0.10543794184923172
2025-05-26,0.002407816471531987
2025-06-24,0.005090956576168537
2025-07-22,0.12868614494800568
2025-08-19,0.004318563267588615
2025-09-16,0.3478420376777649
2025-10-22,0.04873379319906235
2025-11-19,0.0024586899671703577
2025-12-17,0.02077937312424183
2026-01-16,0.030606918036937714
2026-02-13,0.035043805837631226
2026-03-23,0.185818612575531
2026-04-21,0.29833388328552246
2026-05-22,0.1952841877937317
