,prob
2022-11-01,0.5516299605369568
2022-11-29,0.6137602925300598
2022-12-27,0.32258570194244385
2023-02-01,0.5019820332527161
2023-03-01,0.5124368071556091
2023-03-29,0.4752354919910431
2023-04-27,0.5430281758308411
2023-05-30,0.5175195336341858
2023-06-29,0.4648072123527527
2023-07-27,0.5961949825286865
2023-08-24,0.7731980681419373
2023-09-21,0.40796828269958496
2023-10-27,0.5322540998458862
2023-11-24,0.4799761176109314
2023-12-22,0.4989677667617798
2024-01-22,0.48689496517181396
2024-02-27,0.48232677578926086
2024-03-26,0.4876601994037628
2024-04-25,0.4816553592681885
2024-05-28,0.46337318420410156
2024-06-26,0.4203784465789795
2024-07-24,0.4491511881351471
2024-08-21,0.4814278185367584
2024-09-20,0.4881296753883362
2024-10-25,0.45060795545578003
2024-11-22,0.4618966579437256
2024-12-20,0.5154511332511902
2025-01-20,0.4628394544124603
2025-02-25,0.5134680867195129
2025-03-25,0.5052997469902039
2025-04-23,0.48025092482566833
2025-05-26,0.49150389432907104
2025-06-24,0.4249610900878906
2025-07-22,0.4843335747718811
2025-08-19,0.4320693910121918
2025-09-16,0.5077857375144958
2025-10-22,0.4861285984516144
2025-11-19,0.47074300050735474
2025-12-17,0.5013455748558044
2026-01-16,0.5013204216957092
2026-02-13,0.5352376103401184
2026-03-23,0.4877646267414093
2026-04-21,0.48762527108192444
2026-05-22,0.4593959152698517
