,prob
2022-11-01,0.47755804657936096
2022-11-29,0.3984896242618561
2022-12-27,0.4598931670188904
2023-02-01,0.5020049214363098
2023-03-01,0.45260146260261536
2023-03-29,0.45527374744415283
2023-04-27,0.5259785652160645
2023-05-30,0.5068701505661011
2023-06-29,0.4818917214870453
2023-07-27,0.4564804434776306
2023-08-24,0.3938990533351898
2023-09-21,0.40795549750328064
2023-10-27,0.43189728260040283
2023-11-24,0.4868212640285492
2023-12-22,0.40679383277893066
2024-01-22,0.48780709505081177
2024-02-27,0.45933860540390015
2024-03-26,0.504190981388092
2024-04-25,0.47491705417633057
2024-05-28,0.4748499393463135
2024-06-26,0.4729548990726471
2024-07-24,0.3965853154659271
2024-08-21,0.48913201689720154
2024-09-20,0.37169578671455383
2024-10-25,0.45496636629104614
2024-11-22,0.47333234548568726
2024-12-20,0.4886001646518707
2025-01-20,0.523811399936676
2025-02-25,0.5263558030128479
2025-03-25,0.498738557100296
2025-04-23,0.5036800503730774
2025-05-26,0.4820502698421478
2025-06-24,0.4415620267391205
2025-07-22,0.5136553049087524
2025-08-19,0.5422834157943726
2025-09-16,0.5310452580451965
2025-10-22,0.5140659213066101
2025-11-19,0.43655064702033997
2025-12-17,0.4934522807598114
2026-01-16,0.5062538385391235
2026-02-13,0.4707012474536896
2026-03-23,0.5135476589202881
2026-04-21,0.4959651529788971
2026-05-22,0.437679260969162
