,prob
2022-11-01,0.030820999294519424
2022-11-29,0.10835013538599014
2022-12-27,0.33088257908821106
2023-02-01,0.35066258907318115
2023-03-01,0.00032017126795835793
2023-03-29,0.024525385349988937
2023-04-27,0.0026818718761205673
2023-05-30,0.010051647201180458
2023-06-29,0.4558483958244324
2023-07-27,4.988715431863966e-07
2023-08-24,0.013912751339375973
2023-09-21,0.0067973933182656765
2023-10-27,0.005976739339530468
2023-11-24,0.05271944776177406
2023-12-22,8.078438986558467e-05
2024-01-22,9.99222322661808e-08
2024-02-27,0.0790415033698082
2024-03-26,0.001484917476773262
2024-04-25,1.800876452762168e-05
2024-05-28,0.0002556425170041621
2024-06-26,0.0033058123663067818
2024-07-24,0.003912908956408501
2024-08-21,0.07189880311489105
2024-09-20,0.004103538580238819
2024-10-25,0.1160815879702568
2024-11-22,0.0007532541058026254
2024-12-20,0.008724628947675228
2025-01-20,0.01407590415328741
2025-02-25,0.004428929183632135
2025-03-25,0.0013747552875429392
2025-04-23,0.00926131196320057
2025-05-26,0.006744503974914551
2025-06-24,0.0010401004692539573
2025-07-22,0.05514397844672203
2025-08-19,0.05315779894590378
2025-09-16,6.755448703188449e-05
2025-10-22,0.00019027448433917016
2025-11-19,0.001420187996700406
2025-12-17,0.00037948766839690506
2026-01-16,0.0022827673237770796
2026-02-13,0.16016903519630432
2026-03-23,0.0028724309522658587
2026-04-21,0.008127967827022076
2026-05-22,0.0007401334587484598
