,prob
2022-10-03,0.4792693853378296
2022-10-31,0.5086233615875244
2022-11-29,0.4284535050392151
2022-12-28,0.4722040295600891
2023-01-27,0.4570024907588959
2023-02-27,0.4629695415496826
2023-03-27,0.43718117475509644
2023-04-25,0.4002610146999359
2023-05-23,0.402709424495697
2023-06-22,0.43033164739608765
2023-07-21,0.8924428820610046
2023-08-18,0.3425411283969879
2023-09-18,0.7282001376152039
2023-10-16,0.5238112807273865
2023-11-13,0.5371905565261841
2023-12-12,0.5493348836898804
2024-01-11,0.5913146138191223
2024-02-09,0.4597078859806061
2024-03-11,0.5019270181655884
2024-04-09,0.5700204372406006
2024-05-07,0.6391641497612
2024-06-05,0.5271345973014832
2024-07-05,0.5473222732543945
2024-08-02,0.588035523891449
2024-08-30,0.5592586994171143
2024-09-30,0.47724369168281555
2024-10-28,0.6145144104957581
2024-11-25,0.5528835654258728
2024-12-24,0.32170432806015015
2025-01-27,0.8763989806175232
2025-02-25,0.46188879013061523
2025-03-25,0.5623458027839661
2025-04-23,0.5420477986335754
2025-05-21,0.3983183205127716
2025-06-20,0.39550063014030457
2025-07-21,0.4996003806591034
2025-08-18,0.49243322014808655
2025-09-16,0.4433020353317261
2025-10-14,0.5322921276092529
2025-11-11,0.5480673909187317
2025-12-10,0.5427240133285522
2026-01-09,0.5281772017478943
2026-02-09,0.47203683853149414
2026-03-10,0.7041935324668884
2026-04-08,0.37890130281448364
2026-05-06,0.4958154857158661
