,prob
2022-11-09,0.000616030243691057
2022-12-07,0.0744379460811615
2023-01-05,0.03517279773950577
2023-02-09,0.003163545159623027
2023-03-09,0.01760753244161606
2023-04-07,0.0024643593933433294
2023-05-10,0.02385837212204933
2023-06-07,0.00035642823786474764
2023-07-07,0.0017257655272260308
2023-08-04,0.02760617621243
2023-09-01,0.996204674243927
2023-10-09,0.9998973608016968
2023-11-06,0.0002340143983019516
2023-12-04,0.017411204054951668
2024-01-02,0.007949470542371273
2024-01-30,0.02638023905456066
2024-03-06,0.026490215212106705
2024-04-03,0.013032352551817894
2024-05-08,0.06386543810367584
2024-06-05,0.016051221638917923
2024-07-04,0.03048587031662464
2024-08-01,0.2513994574546814
2024-08-29,0.02009575627744198
2024-09-30,0.18197417259216309
2024-11-04,0.014817588031291962
2024-12-02,0.06382663547992706
2024-12-30,0.6157737970352173
2025-02-05,0.015821250155568123
2025-03-05,0.10266675055027008
2025-04-02,0.013048653490841389
2025-05-06,0.024606551975011826
2025-06-04,0.012846708297729492
2025-07-02,0.01836365833878517
2025-07-30,0.001507841981947422
2025-08-27,0.014360862784087658
2025-09-24,0.03542761504650116
2025-10-30,0.008603370748460293
2025-11-27,0.021499231457710266
2025-12-25,0.005332336761057377
2026-01-26,0.04037836939096451
2026-03-03,0.007500898092985153
2026-03-31,0.006301023066043854
2026-04-29,0.04435623064637184
