,prob
2022-11-09,0.4431571662425995
2022-12-07,0.6023150682449341
2023-01-05,0.4961290657520294
2023-02-09,0.4432322382926941
2023-03-09,0.4947170317173004
2023-04-07,0.3737207055091858
2023-05-10,0.5108709335327148
2023-06-07,0.5139012336730957
2023-07-07,0.4208106994628906
2023-08-04,0.40812867879867554
2023-09-01,0.47230398654937744
2023-10-09,0.5259114503860474
2023-11-06,0.41021865606307983
2023-12-04,0.47421932220458984
2024-01-02,0.4784986674785614
2024-01-30,0.48494982719421387
2024-03-06,0.39058154821395874
2024-04-03,0.458908349275589
2024-05-08,0.5725850462913513
2024-06-05,0.4644906222820282
2024-07-04,0.4815346896648407
2024-08-01,0.6626011729240417
2024-08-29,0.4623623192310333
2024-09-30,0.5551974177360535
2024-11-04,0.48023781180381775
2024-12-02,0.4152284562587738
2024-12-30,0.38931500911712646
2025-02-05,0.4814196228981018
2025-03-05,0.4254949688911438
2025-04-02,0.4191482365131378
2025-05-06,0.452545702457428
2025-06-04,0.4504793882369995
2025-07-02,0.4660913646221161
2025-07-30,0.49807286262512207
2025-08-27,0.5058766603469849
2025-09-24,0.4776870012283325
2025-10-30,0.6517319679260254
2025-11-27,0.4683103859424591
2025-12-25,0.42248713970184326
2026-01-26,0.4801165461540222
2026-03-03,0.40553560853004456
2026-03-31,0.4928866922855377
2026-04-29,0.4242381155490875
