,prob,uncertainty
2022-11-09,0.537695586681366,0.44570714235305786
2022-12-07,0.6708758473396301,0.5158677101135254
2023-01-05,0.5085816383361816,0.46936559677124023
2023-02-09,0.4754239320755005,0.524099588394165
2023-03-09,0.47974029183387756,0.5052382349967957
2023-04-07,0.12832078337669373,0.4295370280742645
2023-05-10,0.4842044711112976,0.5223450064659119
2023-06-07,0.3663316071033478,0.46474120020866394
2023-07-07,0.13238874077796936,0.3016205430030823
2023-08-04,0.40668222308158875,0.6447718739509583
2023-09-01,0.1841360330581665,0.4537051022052765
2023-10-09,0.82469642162323,0.5381245613098145
2023-11-06,0.46496427059173584,0.48789742588996887
2023-12-04,0.6084389686584473,0.5464533567428589
2024-01-02,0.6822590231895447,0.5381092429161072
2024-01-30,0.5819413065910339,0.4128456711769104
2024-03-06,0.4125141203403473,0.5591567754745483
2024-04-03,0.4528712332248688,0.5041812062263489
2024-05-08,0.48258695006370544,0.6983404755592346
2024-06-05,0.739830732345581,0.67938232421875
2024-07-04,0.5840437412261963,0.5041903257369995
2024-08-01,0.7927765250205994,0.4073325991630554
2024-08-29,0.5103798508644104,0.4339834451675415
2024-09-30,0.9224284887313843,0.08013539761304855
2024-11-04,0.47369691729545593,0.47609761357307434
2024-12-02,0.5722496509552002,0.4604763388633728
2024-12-30,0.47858765721321106,0.5410425662994385
2025-02-05,0.6564175486564636,1.0392454862594604
2025-03-05,0.5354403257369995,0.5000781416893005
2025-04-02,0.25383231043815613,0.46776682138442993
2025-05-06,0.48502564430236816,0.5367581844329834
2025-06-04,0.4127737581729889,0.5273146629333496
2025-07-02,0.5192153453826904,0.430296391248703
2025-07-30,0.40286800265312195,0.40233540534973145
2025-08-27,0.2717417776584625,0.6296401023864746
2025-09-24,0.42146700620651245,0.5833339095115662
2025-10-30,0.3048482835292816,0.4603082537651062
2025-11-27,0.4436771869659424,0.5055944323539734
2025-12-25,0.458347886800766,0.48402008414268494
2026-01-26,0.40104684233665466,0.43667638301849365
2026-03-03,0.2505743205547333,0.43321937322616577
2026-03-31,0.609886884689331,0.4657086431980133
2026-04-29,0.6485761404037476,0.4867483377456665
