,prob
2022-11-01,0.006337135098874569
2022-11-29,0.11601121723651886
2022-12-27,0.13976700603961945
2023-02-01,0.1958376169204712
2023-03-01,0.00415886752307415
2023-03-29,0.00984595064073801
2023-04-27,0.010424873791635036
2023-05-30,0.004078048747032881
2023-06-29,0.9764153361320496
2023-07-27,0.6523728370666504
2023-08-24,0.8535778522491455
2023-09-21,0.006065666675567627
2023-10-27,0.004571055993437767
2023-11-24,0.012039551511406898
2023-12-22,0.001510696136392653
2024-01-22,0.0014377395855262876
2024-02-27,0.1089257001876831
2024-03-26,0.009393349289894104
2024-04-25,0.00040110881673172116
2024-05-28,3.8250650504778605e-06
2024-06-26,8.433071343461052e-05
2024-07-24,0.09034953266382217
2024-08-21,0.00210765702649951
2024-09-20,0.0024041072465479374
2024-10-25,0.7934800386428833
2024-11-22,0.01895647495985031
2024-12-20,0.0029508250299841166
2025-01-20,0.0034053269773721695
2025-02-25,0.0018497311975806952
2025-03-25,0.0005892110639251769
2025-04-23,0.0008099040715023875
2025-05-26,0.478204607963562
2025-06-24,0.03800506144762039
2025-07-22,0.02698925882577896
2025-08-19,0.00019586883718147874
2025-09-16,0.00021007748728152364
2025-10-22,0.002213014755398035
2025-11-19,0.00042762942030094564
2025-12-17,0.00039472593925893307
2026-01-16,0.005929404869675636
2026-02-13,0.12162263691425323
2026-03-23,0.0007339805015362799
2026-04-21,0.0008020793902687728
2026-05-22,0.0010978495702147484
