,prob
2022-10-03,0.328541100025177
2022-10-31,8.03671900939662e-06
2022-11-29,0.002106735482811928
2022-12-28,0.15198557078838348
2023-01-27,0.341411292552948
2023-02-27,7.960673897855486e-09
2023-03-27,0.40018215775489807
2023-04-25,0.41682833433151245
2023-05-23,0.40677812695503235
2023-06-22,0.11178300529718399
2023-07-21,0.006493601948022842
2023-08-18,1.9145942076193023e-07
2023-09-18,0.12892867624759674
2023-10-16,0.25040698051452637
2023-11-13,0.4195907711982727
2023-12-12,0.3375866413116455
2024-01-11,0.3956626355648041
2024-02-09,0.4460739493370056
2024-03-11,0.4534551203250885
2024-04-09,0.34245988726615906
2024-05-07,0.8384437561035156
2024-06-05,0.27631667256355286
2024-07-05,0.23036426305770874
2024-08-02,0.0009076816495507956
2024-08-30,0.1119300127029419
2024-09-30,0.042605187743902206
2024-10-28,0.4638756215572357
2024-11-25,0.291989803314209
2024-12-24,0.1503063440322876
2025-01-27,3.025359962549601e-09
2025-02-25,0.0014643052127212286
2025-03-25,0.8877066969871521
2025-04-23,0.03556624427437782
2025-05-21,0.2422778308391571
2025-06-20,0.25915879011154175
2025-07-21,0.40702658891677856
2025-08-18,0.4340374171733856
2025-09-16,0.16561882197856903
2025-10-14,0.09699922800064087
2025-11-11,0.003935468848794699
2025-12-10,0.019190829247236252
2026-01-09,4.61423013575768e-07
2026-02-09,6.418165980903723e-07
2026-03-10,0.10500502586364746
2026-04-08,0.07841206341981888
2026-05-06,0.42048153281211853
