,prob
2022-11-01,0.5384652018547058
2022-11-29,0.44462692737579346
2022-12-27,0.5333876609802246
2023-02-01,0.537711501121521
2023-03-01,0.4634057581424713
2023-03-29,0.48601120710372925
2023-04-27,0.46266403794288635
2023-05-30,0.6493769288063049
2023-06-29,0.4508305788040161
2023-07-27,0.5092722773551941
2023-08-24,0.4140772223472595
2023-09-21,0.394031822681427
2023-10-27,0.23708264529705048
2023-11-24,0.3912830650806427
2023-12-22,0.3128417432308197
2024-01-22,0.39215558767318726
2024-02-27,0.6000877618789673
2024-03-26,0.1720525622367859
2024-04-25,0.4096736013889313
2024-05-28,0.3404885232448578
2024-06-26,0.40046051144599915
2024-07-24,0.6069269180297852
2024-08-21,0.43166816234588623
2024-09-20,0.5706873536109924
2024-10-25,0.6393011808395386
2024-11-22,0.5206576585769653
2024-12-20,0.6168400049209595
2025-01-20,0.43711182475090027
2025-02-25,0.43313175439834595
2025-03-25,0.411763072013855
2025-04-23,0.46386978030204773
2025-05-26,0.33449363708496094
2025-06-24,0.48300719261169434
2025-07-22,0.5020291805267334
2025-08-19,0.42951950430870056
2025-09-16,0.47008126974105835
2025-10-22,0.4945014715194702
2025-11-19,0.4543479084968567
2025-12-17,0.38684141635894775
2026-01-16,0.40741246938705444
2026-02-13,0.4248325824737549
2026-03-23,0.4638759195804596
2026-04-21,0.5258293747901917
2026-05-22,0.4428214132785797
