uncertainty,ood_distance,gate_weight
0.06704763971773209,426.1111251146949,0.5932033681819606
0.05312861849748569,415.860032668967,0.7665382950871241
0.06989563279579881,452.49176275685596,0.5386087171401781
0.06941558176366731,495.3528521461031,0.5105458109113947
0.06636037973030334,442.5813193983441,0.5883892771689236
0.06209219965967098,542.351171168309,0.5604745009805027
0.05636486207071165,538.9641632099715,0.631142946249533
0.0614128897679377,591.4716951549738,0.5298467056312561
0.051994523378372064,490.8725855240176,0.7209144797047289
0.07722429932594968,426.61811169879473,0.47197696478346196
0.05862480765720478,437.66834158778045,0.6841034404928736
0.06506728890500814,491.2806481033157,0.565380660223535
0.0628944256424432,469.5367464859232,0.6083070750653419
0.07471074956178786,436.0007189310463,0.494429366502688
0.06299784519020607,452.9148550857945,0.6201725732339527
0.07332099007104709,451.88529429622906,0.4984173254047769
0.08518512363471342,435.8747147769152,0.3701668314997363
0.06920601001714143,435.8885366399614,0.5598752695844149
0.07240947868267722,487.4804426207015,0.48120065544037427
0.06888951362050576,447.83654900308045,0.5542213309876024
0.06878730454875844,439.6403416661816,0.5618911701907285
0.06223957825306772,510.68944909041073,0.5836652486382041
0.08803520743439242,490.8749410910648,0.293003138984091
0.05832067705643333,455.4934319881392,0.6736731922380038
0.07435127280443656,535.7940728211925,0.4200882116064045
0.0748463396437262,541.4124651970557,0.4097845851410654
0.07195526447668107,548.7974573505408,0.4382928907366228
0.06824688961736981,420.78797240438496,0.5831578790353759
0.06742825016787622,492.5803941599691,0.536325233336028
0.06750347624748013,502.3998299546021,0.5276971127372221
0.0778032766425882,454.25008037756504,0.4433365415670122
0.05688452672466479,488.3704262273944,0.6648266817490185
0.05762565705033839,532.7881638253521,0.6210385392905962
0.05828138788750363,514.9035741962148,0.627341121848694
0.0615459271840856,469.6505078967806,0.6242281268967267
0.05146200519420958,438.10283973320554,0.7688048219543658
0.06687649973735774,416.50424373292867,0.6028028370493995
0.05190709726475931,433.11734238898117,0.7674474383021082
0.06351282263155517,464.7319246124458,0.6047497279432613
0.055424200969694484,410.9834383089789,0.7431243337753066
0.05072243011330568,393.37170703275183,0.812821366605559
0.07813077203439403,452.2593781256421,0.44101631862696666
0.07379535938303163,432.80993694421255,0.5078111969041198
0.07150544235780541,410.82267949427535,0.5523190822371522
0.057571827971629116,518.0480120416279,0.6332887599395984
0.07172816165978184,498.33493976130995,0.4807396000421611
0.05229011597395973,520.4007179560001,0.6941450251927144
0.07466624524275259,521.4867823097811,0.4276186943508685
0.05668560300902421,513.7204667826131,0.6472197639966994
0.058378157699914016,634.4050115765328,0.5320585223366071
0.05726608506216659,641.7816750270149,0.5394513684220195
0.05833770889630519,716.5897118034026,0.4678002485502175
0.06072863186620967,673.9407705717738,0.47300834147536686
0.04922753765542784,623.0913294703985,0.6496154510102343
0.04743452145575641,605.2246638068654,0.6849777823111775
0.06340319902138473,420.9428410887414,0.6405448151430633
0.04934339504983615,383.79664396084405,0.8367370577107508
0.05395974230054788,400.1957186231606,0.769009489361265
0.05351689127936841,325.12617761667667,0.8334012088575383
0.05831565195117516,288.74215107382514,0.8050861510116356
0.05310473990098518,339.93654634226544,0.8266282427700935
0.055149605656383896,347.7893339445476,0.7961638432114635
0.06317140518485954,325.6175835010177,0.7183864920626037
0.05730807191715376,364.09156193741137,0.7576948777443017
0.07538115489651044,434.72940711268546,0.48747111048800273
0.06758401453333075,422.2392801815011,0.5898849423172173
0.0678295411770093,331.91003058921945,0.6581239590643566
0.07464317666747682,344.00525624287593,0.5676983096907685
0.06299714362267374,361.8843654899719,0.6918874275766653
0.06313338473027981,297.0005641730629,0.7413801017808511
0.06453997454806937,293.44749476440296,0.7274785449677804
0.06069895502775262,299.64409408499307,0.7682016194792703
0.06263469566412044,365.3788928635382,0.6934380479154723
0.0724640120380897,306.5561510249878,0.6230708411945729
0.053903722114654995,322.24504474948316,0.8310779086407392
0.061294879671091006,309.946624785744,0.7530107238697418
0.05584619505376825,333.37065216852324,0.7992511493945519
