,prob
2022-09-27,0.4159957236154083
2022-11-01,0.4498255646303835
2022-11-29,0.3933146177186897
2022-12-27,0.6020753949432625
2023-02-01,0.48787308301686183
2023-03-01,0.6430489918386386
2023-03-29,0.4738339664014346
2023-04-27,0.45542144131233253
2023-05-30,0.5004548282937685
2023-06-29,0.4607348447220903
2023-07-27,0.4578150080311089
2023-08-24,0.42956457840385204
2023-09-21,0.4409701933194506
2023-10-27,0.43821662830271135
2023-11-24,0.3986572191545859
2023-12-22,0.31119252968712235
2024-01-22,0.4625948688097141
2024-02-27,0.46000852721591895
2024-03-26,0.4435398241418771
2024-04-25,0.5082015818920859
2024-05-28,0.4236060337304843
2024-06-26,0.45711724191866193
2024-07-24,0.4227591347695132
2024-08-21,0.4763691522457058
2024-09-20,0.39020897357145995
2024-10-25,0.45847653582044384
2024-11-22,0.6145596883359181
2024-12-20,0.44600614156461366
2025-01-20,0.5173757496502834
2025-02-25,0.4494382466749986
2025-03-25,0.4335893462054097
2025-04-23,0.4350128215071923
2025-05-26,0.5790201337321305
2025-06-24,0.539466854792886
2025-07-22,0.5629389047494993
2025-08-19,0.5012212114136917
2025-09-16,0.47147319307554697
2025-10-22,0.4842388466505952
2025-11-19,0.496070488159791
2025-12-17,0.4753334240941718
2026-01-16,0.452988362127884
2026-02-13,0.376451732270203
2026-03-23,0.455138785344634
2026-04-21,0.4772164314664485
2026-05-22,0.5260793647383061
