,prob
2022-11-01,0.5267584919929504
2022-11-29,0.4148138463497162
2022-12-27,0.35267874598503113
2023-02-01,0.392968088388443
2023-03-01,0.42981162667274475
2023-03-29,0.4923750162124634
2023-04-27,0.5024816989898682
2023-05-30,0.4657956063747406
2023-06-29,0.42371734976768494
2023-07-27,0.4305693209171295
2023-08-24,0.3786553740501404
2023-09-21,0.40573546290397644
2023-10-27,0.39773237705230713
2023-11-24,0.4687754809856415
2023-12-22,0.4640792906284332
2024-01-22,0.39394786953926086
2024-02-27,0.31671372056007385
2024-03-26,0.40119612216949463
2024-04-25,0.4092946946620941
2024-05-28,0.23932889103889465
2024-06-26,0.29112088680267334
2024-07-24,0.39483463764190674
2024-08-21,0.41302284598350525
2024-09-20,0.36590060591697693
2024-10-25,0.37263408303260803
2024-11-22,0.4356023073196411
2024-12-20,0.4320104718208313
2025-01-20,0.4412693381309509
2025-02-25,0.45822781324386597
2025-03-25,0.38760170340538025
2025-04-23,0.6560568809509277
2025-05-26,0.5162521004676819
2025-06-24,0.5396407842636108
2025-07-22,0.498317688703537
2025-08-19,0.5257832407951355
2025-09-16,0.4750140905380249
2025-10-22,0.48697155714035034
2025-11-19,0.518502950668335
2025-12-17,0.409369558095932
2026-01-16,0.4297455847263336
2026-02-13,0.4258117973804474
2026-03-23,0.5239917635917664
2026-04-21,0.5050318837165833
2026-05-22,0.4254016876220703
