,prob
2022-11-01,0.3357345759868622
2022-11-29,0.44637155532836914
2022-12-27,0.47506240010261536
2023-02-01,0.4779640734195709
2023-03-01,0.47493886947631836
2023-03-29,0.45160719752311707
2023-04-27,0.28232789039611816
2023-05-30,0.3041975796222687
2023-06-29,0.45568060874938965
2023-07-27,0.3820337951183319
2023-08-24,0.49071648716926575
2023-09-21,0.6101383566856384
2023-10-27,0.5743829011917114
2023-11-24,0.4990467131137848
2023-12-22,0.5144838690757751
2024-01-22,0.5564401745796204
2024-02-27,0.526214599609375
2024-03-26,0.5001848936080933
2024-04-25,0.45698875188827515
2024-05-28,0.4477919638156891
2024-06-26,0.4180397391319275
2024-07-24,0.2924337685108185
2024-08-21,0.4605950713157654
2024-09-20,0.559682309627533
2024-10-25,0.3945634365081787
2024-11-22,0.43619558215141296
2024-12-20,0.48352035880088806
2025-01-20,0.536392867565155
2025-02-25,0.5096284747123718
2025-03-25,0.480413556098938
2025-04-23,0.6996196508407593
2025-05-26,0.5782828330993652
2025-06-24,0.519939661026001
2025-07-22,0.5353592038154602
2025-08-19,0.5035707950592041
2025-09-16,0.4944847822189331
2025-10-22,0.5400458574295044
2025-11-19,0.5092076659202576
2025-12-17,0.4535594880580902
2026-01-16,0.5641778707504272
2026-02-13,0.5086566805839539
2026-03-23,0.48563504219055176
2026-04-21,0.557048499584198
2026-05-22,0.49827009439468384
