,prob
2022-10-03,0.7265208959579468
2022-10-31,0.7304644584655762
2022-11-29,0.4143395721912384
2022-12-28,0.35840222239494324
2023-01-27,0.6750141978263855
2023-02-27,0.08064599335193634
2023-03-27,0.5560126304626465
2023-04-25,0.2890235483646393
2023-05-23,0.2798693776130676
2023-06-22,0.3606152832508087
2023-07-21,0.593903660774231
2023-08-18,0.48571494221687317
2023-09-18,0.6558407545089722
2023-10-16,0.4273877739906311
2023-11-13,0.2665153443813324
2023-12-12,0.5141463279724121
2024-01-11,0.6100306510925293
2024-02-09,0.38257867097854614
2024-03-11,0.4647502899169922
2024-04-09,0.49113237857818604
2024-05-07,0.14535991847515106
2024-06-05,0.4489896893501282
2024-07-05,0.09081992506980896
2024-08-02,0.4236142337322235
2024-08-30,0.49255380034446716
2024-09-30,0.7417950630187988
2024-10-28,0.6766233444213867
2024-11-25,0.5177150964736938
2024-12-24,0.6260128617286682
2025-01-27,0.5261254906654358
2025-02-25,0.28116825222969055
2025-03-25,0.49856117367744446
2025-04-23,0.6029142141342163
2025-05-21,0.6580187082290649
2025-06-20,0.4640062749385834
2025-07-21,0.4894872307777405
2025-08-18,0.3780134916305542
2025-09-16,0.42986854910850525
2025-10-14,0.5019153952598572
2025-11-11,0.3679094612598419
2025-12-10,0.3479383885860443
2026-01-09,0.4023229777812958
2026-02-09,0.4951249063014984
2026-03-10,0.5387231707572937
2026-04-08,0.4278811514377594
2026-05-06,0.40088996291160583
