,prob
2022-11-09,0.1285751610994339
2022-12-07,0.15954193472862244
2023-01-05,0.076569564640522
2023-02-09,0.10592369735240936
2023-03-09,0.029269415885210037
2023-04-07,0.021314773708581924
2023-05-10,0.08504075556993484
2023-06-07,0.026113681495189667
2023-07-07,0.08343375474214554
2023-08-04,0.3845660984516144
2023-09-01,0.16984383761882782
2023-10-09,0.15363164246082306
2023-11-06,0.018875205889344215
2023-12-04,0.005437529180198908
2024-01-02,0.03449669107794762
2024-01-30,0.9599608182907104
2024-03-06,0.03532710298895836
2024-04-03,0.06024773418903351
2024-05-08,0.581709086894989
2024-06-05,0.011426419951021671
2024-07-04,0.061317380517721176
2024-08-01,0.03696439787745476
2024-08-29,0.028468603268265724
2024-09-30,0.6426554918289185
2024-11-04,0.24832963943481445
2024-12-02,0.26883557438850403
2024-12-30,0.25077390670776367
2025-02-05,0.1480698138475418
2025-03-05,0.23999619483947754
2025-04-02,9.507741197012365e-05
2025-05-06,0.001857915660366416
2025-06-04,0.019266271963715553
2025-07-02,0.03191033750772476
2025-07-30,0.07925556600093842
2025-08-27,0.29399898648262024
2025-09-24,0.07654869556427002
2025-10-30,0.1831493228673935
2025-11-27,0.13214588165283203
2025-12-25,0.0345526784658432
2026-01-26,0.1564847230911255
2026-03-03,0.09645722061395645
2026-03-31,0.12570370733737946
2026-04-29,0.02400035597383976
