,prob
2022-09-27,0.5290349254638135
2022-11-01,0.43828631614404934
2022-11-29,0.47173790452687153
2022-12-27,0.49754771774574785
2023-02-01,0.46209508002251987
2023-03-01,0.4774877763753888
2023-03-29,0.4313180481953527
2023-04-27,0.45873893357732515
2023-05-30,0.37561311780081846
2023-06-29,0.47364146087984155
2023-07-27,0.4896439297017587
2023-08-24,0.4656559494368661
2023-09-21,0.45190987446329284
2023-10-27,0.4311535819754094
2023-11-24,0.43796632173384614
2023-12-22,0.4191661795799863
2024-01-22,0.40363575484299047
2024-02-27,0.4454342767989618
2024-03-26,0.4383272303635466
2024-04-25,0.45416499727407794
2024-05-28,0.4302009128738988
2024-06-26,0.4931741047132409
2024-07-24,0.4250745350332841
2024-08-21,0.5181407591057322
2024-09-20,0.44412877559401515
2024-10-25,0.4252351518564204
2024-11-22,0.426795523721511
2024-12-20,0.4999854099316488
2025-01-20,0.4275535155688159
2025-02-25,0.5061658151617219
2025-03-25,0.4168088127182337
2025-04-23,0.3978995511023649
2025-05-26,0.5129943344969216
2025-06-24,0.37579069005036
2025-07-22,0.43159357671145315
2025-08-19,0.441399657468393
2025-09-16,0.5581350484409171
2025-10-22,0.4791370331305666
2025-11-19,0.4932080717448604
2025-12-17,0.490003848278928
2026-01-16,0.4393582881579266
2026-02-13,0.4810332165893416
2026-03-23,0.5136731766435729
2026-04-21,0.4569487419389017
2026-05-22,0.5178306555171456
