,prob
2022-11-01,0.37344393134117126
2022-11-29,0.6058940291404724
2022-12-27,0.6287192702293396
2023-02-01,0.5630661845207214
2023-03-01,0.43392881751060486
2023-03-29,0.3066997528076172
2023-04-27,0.4760458171367645
2023-05-30,0.46767833828926086
2023-06-29,0.4870021939277649
2023-07-27,0.16753952205181122
2023-08-24,0.4966632127761841
2023-09-21,0.353240966796875
2023-10-27,0.3805604875087738
2023-11-24,0.46394088864326477
2023-12-22,0.5785760879516602
2024-01-22,0.4472333788871765
2024-02-27,0.48716357350349426
2024-03-26,0.37376245856285095
2024-04-25,0.5416832566261292
2024-05-28,0.42024239897727966
2024-06-26,0.536887526512146
2024-07-24,0.4759857952594757
2024-08-21,0.5028911828994751
2024-09-20,0.5295424461364746
2024-10-25,0.47772660851478577
2024-11-22,0.4736431837081909
2024-12-20,0.446513295173645
2025-01-20,0.49485689401626587
2025-02-25,0.4714423716068268
2025-03-25,0.4699752926826477
2025-04-23,0.474086195230484
2025-05-26,0.4783848226070404
2025-06-24,0.5429857969284058
2025-07-22,0.5148652195930481
2025-08-19,0.5383296012878418
2025-09-16,0.4298260807991028
2025-10-22,0.4600106477737427
2025-11-19,0.5605714917182922
2025-12-17,0.5418880581855774
2026-01-16,0.45000943541526794
2026-02-13,0.3436799645423889
2026-03-23,0.48532843589782715
2026-04-21,0.4385010600090027
2026-05-22,0.5104376673698425
