,prob
2022-11-09,0.041169073432683945
2022-12-07,0.09298979490995407
2023-01-05,0.15068748593330383
2023-02-09,0.02640710584819317
2023-03-09,0.00490320660173893
2023-04-07,0.0009252482559531927
2023-05-10,0.022210650146007538
2023-06-07,0.023671116679906845
2023-07-07,0.08663515746593475
2023-08-04,0.24823901057243347
2023-09-01,0.10357652604579926
2023-10-09,0.008177313953638077
2023-11-06,4.566290812135776e-08
2023-12-04,0.0014457886572927237
2024-01-02,0.00334119307808578
2024-01-30,0.6137447357177734
2024-03-06,0.10778886079788208
2024-04-03,0.012590419501066208
2024-05-08,0.23523402214050293
2024-06-05,0.4603539705276489
2024-07-04,0.2915855348110199
2024-08-01,0.43309202790260315
2024-08-29,0.29928261041641235
2024-09-30,0.9316810369491577
2024-11-04,0.0
2024-12-02,0.0
2024-12-30,4.5697382384826615e-28
2025-02-05,0.16229188442230225
2025-03-05,0.34017857909202576
2025-04-02,8.813450403977185e-05
2025-05-06,0.00023150579363573343
2025-06-04,0.001830189023166895
2025-07-02,0.0017327136592939496
2025-07-30,5.428295679621442e-08
2025-08-27,0.2957071363925934
2025-09-24,0.0807805135846138
2025-10-30,0.058925844728946686
2025-11-27,0.10271386057138443
2025-12-25,0.0036396700888872147
2026-01-26,0.0008139977580867708
2026-03-03,0.0005683180061168969
2026-03-31,0.35418635606765747
2026-04-29,0.007465337868779898
