,prob
2022-11-09,0.5125709772109985
2022-12-07,0.4761379659175873
2023-01-05,0.4700224995613098
2023-02-09,0.43924370408058167
2023-03-09,0.3579782247543335
2023-04-07,0.281342089176178
2023-05-10,0.4293983578681946
2023-06-07,0.43308693170547485
2023-07-07,0.35444462299346924
2023-08-04,0.4922865331172943
2023-09-01,0.40494149923324585
2023-10-09,0.45005396008491516
2023-11-06,0.3954789340496063
2023-12-04,0.4361305236816406
2024-01-02,0.4823381006717682
2024-01-30,0.46602994203567505
2024-03-06,0.45291808247566223
2024-04-03,0.4595809578895569
2024-05-08,0.46931248903274536
2024-06-05,0.4049288332462311
2024-07-04,0.3385608196258545
2024-08-01,0.5772307515144348
2024-08-29,0.6497848629951477
2024-09-30,0.46377795934677124
2024-11-04,0.44000956416130066
2024-12-02,0.4340374171733856
2024-12-30,0.3865439295768738
2025-02-05,0.4336438477039337
2025-03-05,0.4636058807373047
2025-04-02,0.4050716757774353
2025-05-06,0.4696471393108368
2025-06-04,0.46396809816360474
2025-07-02,0.4098583161830902
2025-07-30,0.4361836016178131
2025-08-27,0.448745995759964
2025-09-24,0.39296025037765503
2025-10-30,0.44767606258392334
2025-11-27,0.5032079219818115
2025-12-25,0.4656117260456085
2026-01-26,0.40152373909950256
2026-03-03,0.47389987111091614
2026-03-31,0.4093044102191925
2026-04-29,0.4889087378978729
