,prob
2022-11-01,0.507720947265625
2022-11-29,0.4800085425376892
2022-12-27,0.48270994424819946
2023-02-01,0.4449296295642853
2023-03-01,0.4323005974292755
2023-03-29,0.4404390752315521
2023-04-27,0.4683988690376282
2023-05-30,0.44652605056762695
2023-06-29,0.42132216691970825
2023-07-27,0.4523414075374603
2023-08-24,0.43439337611198425
2023-09-21,0.43075212836265564
2023-10-27,0.5362116694450378
2023-11-24,0.5296953320503235
2023-12-22,0.4966605007648468
2024-01-22,0.4461185932159424
2024-02-27,0.44600725173950195
2024-03-26,0.47323983907699585
2024-04-25,0.47076427936553955
2024-05-28,0.42965903878211975
2024-06-26,0.40232816338539124
2024-07-24,0.258484810590744
2024-08-21,0.4324585497379303
2024-09-20,0.48440006375312805
2024-10-25,0.39281269907951355
2024-11-22,0.4022849500179291
2024-12-20,0.4814954996109009
2025-01-20,0.5114954113960266
2025-02-25,0.4256267547607422
2025-03-25,0.4998737871646881
2025-04-23,0.5188856720924377
2025-05-26,0.6343348622322083
2025-06-24,0.48883476853370667
2025-07-22,0.6539977788925171
2025-08-19,0.5580379366874695
2025-09-16,0.41794344782829285
2025-10-22,0.6328350901603699
2025-11-19,0.506924033164978
2025-12-17,0.5528703331947327
2026-01-16,0.5428933501243591
2026-02-13,0.530379593372345
2026-03-23,0.48952168226242065
2026-04-21,0.4984778165817261
2026-05-22,0.5304311513900757
