,prob
2022-11-01,0.00399894081056118
2022-11-29,0.0038950133603066206
2022-12-27,0.01144530437886715
2023-02-01,0.35725897550582886
2023-03-01,0.0018290875013917685
2023-03-29,0.005888204090297222
2023-04-27,0.004882740322500467
2023-05-30,0.07356201112270355
2023-06-29,0.03563670441508293
2023-07-27,0.0018662073416635394
2023-08-24,0.04441951960325241
2023-09-21,0.03384140878915787
2023-10-27,0.010446135886013508
2023-11-24,0.000962910009548068
2023-12-22,0.01694449782371521
2024-01-22,0.05150488018989563
2024-02-27,0.028620317578315735
2024-03-26,0.03248929604887962
2024-04-25,0.017118381336331367
2024-05-28,0.00025237290537916124
2024-06-26,0.002375476760789752
2024-07-24,0.0006046024500392377
2024-08-21,0.00027723846142180264
2024-09-20,0.011098929680883884
2024-10-25,0.18789489567279816
2024-11-22,0.06685125082731247
2024-12-20,0.00010159263183595613
2025-01-20,0.0007269002380780876
2025-02-25,0.00047325060586445034
2025-03-25,0.24828921258449554
2025-04-23,0.10174871236085892
2025-05-26,0.1265856921672821
2025-06-24,0.06148524582386017
2025-07-22,0.06108981370925903
2025-08-19,0.006609726697206497
2025-09-16,0.01069849543273449
2025-10-22,0.004554152488708496
2025-11-19,0.008890535682439804
2025-12-17,0.00037141446955502033
2026-01-16,0.07681000232696533
2026-02-13,0.019086768850684166
2026-03-23,0.1616814285516739
2026-04-21,0.009035496041178703
2026-05-22,0.007963445037603378
